Borough,Block,Lot,Hour,Minute
MN,742,72,12,14
MN,1551,7502,12,23
MN,889,39,12,16
MN,928,7501,12,19
MN,1303,1,12,21
MN,1271,41,12,24
MN,922,19,12,25
MN,240,6,12,3
MN,1570,24,12,19
MN,1836,36,12,23
MN,1373,7506,7,56
MN,316,200,7,48
MN,996,1,7,55
MN,1302,21,7,45
MN,1579,27,7,56
MN,875,79,8,0
MN,978,1,7,58
MN,396,10,7,59
MN,1847,59,8,5
MN,1424,21,7,58
MN,1373,50,7,47
MN,489,2,8,3
MN,1374,1,7,58
MN,763,12,8,3
MN,1126,29,7,57
MN,962,135,7,59
MN,415,78,8,1
MN,1510,20,8,0
MN,1276,51,8,10
MN,124,4,8,14
MN,1993,37,7,58
MN,544,16,8,12
MN,36,30,10,19
MN,1146,48,10,12
MN,1039,29,10,20
MN,1392,40,10,20
MN,799,40,10,17
MN,441,29,10,16
MN,220,7504,10,6
MN,834,11,10,18
MN,620,78,10,18
MN,1582,23,10,20
MN,867,20,10,14
MN,1126,1,10,14
MN,1548,29,10,18
MN,474,21,14,21
MN,1272,70,12,22
MN,1373,7506,12,23
MN,1448,30,12,18
MN,1341,49,12,19
MN,1245,75,12,18
MN,482,22,12,13
MN,520,85,12,3
MN,1473,129,12,12
MN,1150,34,12,15
MN,1299,33,11,25
MN,1138,7502,11,34
MN,505,36,11,13
MN,1171,7501,11,21
MN,1517,16,11,18
MN,1549,24,11,34
MN,389,31,11,26
MN,348,71,11,33
MN,1240,10,11,28
MN,879,17,11,30
MN,241,13,11,21
MN,459,28,11,24
MN,1301,33,11,30
MN,572,8,10,48
MN,888,42,10,51
MN,1869,13,10,55
MN,1017,7,10,57
MN,1285,15,10,54
MN,825,7501,10,55
MN,1019,7502,11,0
MN,522,4,11,0
MN,783,34,10,49
MN,526,1,10,56
MN,790,36,10,56
MN,1125,24,12,20
MN,1076,30,12,28
MN,1113,7502,12,14
MN,1384,37,12,10
MN,1399,13,12,31
MN,1195,29,12,21
MN,875,40,7,49
MN,1309,50,7,54
MN,1951,43,7,56
MN,1132,1,7,50
MN,1646,31,7,53
MN,1125,62,7,56
MN,840,87,7,48
MN,837,87,7,47
MN,695,34,7,51
MN,1014,1,7,42
MN,1061,62,7,43
MN,1540,1,7,57
MN,1441,25,7,56
MN,1666,1,7,52
MN,1271,7501,7,47
MN,1343,49,7,51
MN,386,36,7,57
MN,1671,3,7,50
MN,1276,23,8,1
MN,1227,29,13,22
MN,857,38,13,36
MN,1373,7506,13,29
MN,1421,21,13,32
MN,693,37,13,32
MN,588,29,13,27
MN,1022,1,13,39
MN,565,8,13,29
MN,1009,46,13,33
MN,773,40,11,34
MN,21,6,11,24
MN,1059,2,11,26
MN,603,28,11,35
MN,530,135,11,29
MN,1529,15,11,25
MN,1576,49,11,17
MN,1373,7506,11,28
MN,1306,1,11,35
MN,618,33,11,31
MN,1000,62,11,36
MN,143,4,11,36
MN,881,7501,11,36
MN,1275,59,11,34
MN,1016,15,11,30
MN,789,78,7,52
MN,1633,53,7,56
MN,1233,11,8,1
MN,828,53,8,1
MN,1410,7504,7,58
MN,507,48,7,55
MN,789,78,7,59
MN,1863,61,8,5
MN,1286,30,8,1
MN,1623,111,7,58
MN,1024,15,7,58
MN,1446,7502,8,13
MN,1408,33,8,17
MN,834,1,8,16
MN,1168,21,8,7
MN,774,1,8,10
MN,1587,27,12,13
MN,629,42,12,27
MN,1467,7501,12,24
MN,484,9,5,0
MN,783,1,12,23
MN,308,14,12,19
MN,665,20,12,10
MN,1298,23,8,2
MN,141,20,7,56
MN,1244,46,8,1
MN,415,62,8,2
MN,1464,28,7,51
MN,316,200,7,59
MN,841,1,7,58
MN,1281,21,8,1
MN,1295,40,7,57
MN,1577,49,8,6
MN,1603,69,8,5
MN,522,24,8,1
MN,1017,10,8,10
MN,1067,33,8,13
MN,16,7516,12,19
MN,998,15,8,10
MN,191,1,8,6
MN,565,21,12,26
MN,1501,7502,12,25
MN,1244,44,12,14
MN,1497,34,12,20
MN,1017,29,12,18
MN,1165,103,12,19
MN,1311,61,12,20
MN,1272,7503,12,20
MN,1661,23,13,23
MN,1166,45,13,30
MN,1521,17,13,30
MN,781,2,13,29
MN,1311,14,13,24
MN,935,1,13,27
MN,1449,2,13,25
MN,1307,14,13,28
MN,316,200,13,21
MN,1389,50,13,35
MN,1243,61,7,55
MN,1560,16,7,53
MN,830,45,7,51
MN,1480,1,7,59
MN,1304,7501,7,58
MN,1491,7501,7,59
MN,27,7501,7,45
MN,738,67,7,42
MN,1262,9,7,55
MN,759,1,7,49
MN,400,9,8,11
MN,431,25,8,9
MN,1602,69,8,10
MN,1504,31,10,18
MN,1373,50,9,59
MN,1497,53,10,17
MN,1553,2,10,7
MN,858,7502,10,18
MN,1331,24,10,13
MN,188,9,10,14
MN,792,70,10,16
MN,1164,32,10,22
MN,784,34,10,9
MN,241,10,10,13
MN,496,7501,10,19
MN,608,39,10,15
MN,1424,7501,10,19
MN,1331,21,10,8
MN,2092,26,10,8
MN,1099,29,10,19
MN,482,7501,14,18
MN,582,35,14,17
MN,1280,7501,14,13
MN,461,28,14,17
MN,583,9,14,16
MN,1138,7502,11,36
MN,191,1,11,32
MN,1084,25,10,20
MN,1195,1,10,9
MN,1894,52,10,19
MN,910,1,10,17
MN,1138,7502,10,13
MN,1883,30,10,9
MN,1430,7501,14,12
MN,846,41,14,8
MN,781,2,14,11
MN,757,31,14,22
MN,1166,45,14,22
MN,1895,16,14,5
MN,1063,1,8,3
MN,921,29,8,1
MN,1009,16,8,1
MN,921,27,8,1
MN,1473,24,8,1
MN,1929,3,8,4
MN,1302,7501,8,6
MN,1195,1,7,58
MN,1820,10,8,9
MN,1485,50,7,41
MN,875,40,8,13
MN,1046,29,8,14
MN,241,10,13,25
MN,1373,7506,13,33
MN,1540,6,13,34
MN,49,1,13,30
MN,837,89,13,23
MN,830,45,13,30
MN,1228,8,11,24
MN,981,2,11,26
MN,978,1,11,35
MN,1048,63,11,35
MN,1870,7501,11,38
MN,1311,115,11,33
MN,1314,21,11,37
MN,781,2,11,35
MN,1316,1,11,41
MN,887,82,10,23
MN,847,1,11,39
MN,863,81,11,35
MN,1066,45,11,42
MN,1505,40,11,42
MN,1876,58,11,37
MN,1542,13,11,23
MN,1274,11,10,11
MN,1373,50,10,4
MN,1435,30,10,15
MN,1293,37,10,8
MN,1552,7504,10,11
MN,823,7506,10,14
MN,1894,11,10,10
MN,16,7513,10,14
MN,1833,7505,10,18
MN,316,200,10,8
MN,33,7501,10,15
MN,1604,1,10,17
MN,625,51,10,14
MN,883,77,10,16
MN,837,1,10,12
MN,807,1,10,15
MN,626,6,14,12
MN,932,17,7,46
MN,1119,29,7,38
MN,353,44,8,5
MN,1307,23,7,53
MN,417,18,7,55
MN,784,77,7,56
MN,410,64,8,2
MN,1113,7502,14,21
MN,809,4,14,3
MN,770,36,14,21
MN,1374,7502,14,21
MN,1036,1,14,18
MN,1113,18,14,0
MN,1437,25,14,23
MN,1171,7503,14,11
MN,19,24,14,26
MN,1,10,12,16
MN,629,13,12,22
MN,978,1,12,23
MN,1216,33,12,28
MN,1070,7501,12,22
MN,698,1,12,26
MN,1351,25,12,23
MN,1437,25,12,22
MN,591,54,12,22
MN,802,1,12,21
MN,1341,30,12,29
MN,559,32,12,29
MN,625,59,12,28
MN,1231,7501,13,38
MN,1164,7501,13,34
MN,1628,58,13,25
MN,1344,51,13,31
MN,1484,49,13,32
MN,1138,35,13,37
MN,1062,36,13,33
MN,1140,46,12,18
MN,1049,7501,12,21
MN,629,18,12,22
MN,397,65,12,19
MN,1331,22,12,30
MN,865,2,12,28
MN,851,63,12,24
MN,149,33,12,15
MN,827,40,12,26
MN,884,39,12,20
MN,397,38,12,22
MN,803,7501,12,24
MN,1404,33,12,19
MN,1408,20,12,27
MN,1018,26,12,7
MN,1332,46,12,20
MN,1296,1,12,20
MN,1268,1,12,23
MN,177,2,12,18
MN,779,45,12,20
MN,1206,29,12,24
MN,88,1,12,24
MN,830,62,12,29
MN,849,63,12,24
MN,1494,37,12,21
MN,1373,7506,8,5
MN,1303,7502,8,8
MN,858,58,8,10
MN,800,79,8,0
MN,1415,121,8,7
MN,1518,16,8,10
MN,399,7501,8,0
MN,1011,7505,8,15
MN,1567,21,7,55
MN,386,5,8,10
MN,981,2,8,7
MN,393,39,8,10
MN,1373,7505,8,21
MN,844,40,8,17
MN,2134,180,8,15
MN,1279,45,12,27
MN,1329,1,12,15
MN,196,9,12,19
MN,438,27,12,19
MN,1235,10,12,17
MN,1418,21,12,19
MN,1048,7503,12,18
MN,1182,29,12,26
MN,1520,34,12,6
MN,1671,30,12,26
MN,1053,1,12,24
MN,142,10,12,25
MN,1510,51,12,23
MN,143,8,12,21
MN,1529,24,12,14
MN,262,25,12,20
MN,1008,1,12,19
MN,780,73,12,26
MN,1522,34,12,17
MN,1239,55,12,27
MN,846,71,12,27
MN,36,25,13,20
MN,603,72,13,34
MN,297,29,13,28
MN,1199,29,13,37
MN,709,1,13,33
MN,473,1,13,26
MN,1070,7501,13,27
MN,1430,1,13,35
MN,1128,29,13,32
MN,1234,7501,13,36
MN,694,65,13,28
MN,1329,27,13,31
MN,760,4,13,32
MN,1415,7501,13,40
MN,1540,29,7,53
MN,1339,7501,7,52
MN,1412,16,7,54
MN,1012,7501,8,0
MN,1018,65,7,50
MN,1274,7504,7,41
MN,1480,1,7,52
MN,1317,7,7,45
MN,1288,69,7,57
MN,490,7502,11,13
MN,142,10,11,33
MN,694,58,11,37
MN,1554,23,11,35
MN,801,30,11,39
MN,1307,14,11,25
MN,436,29,11,36
MN,592,18,11,41
MN,1509,16,11,40
MN,241,10,11,25
MN,561,7501,11,38
MN,1471,21,11,40
MN,1290,17,11,35
MN,484,26,11,34
MN,241,10,11,23
MN,1474,31,11,33
MN,262,25,11,30
MN,1143,1,11,40
MN,548,9,11,33
MN,197,26,12,25
MN,1819,40,12,12
MN,1373,50,12,25
MN,1624,20,12,21
MN,792,39,12,23
MN,498,5,12,22
MN,699,37,12,21
MN,715,1,12,18
MN,402,40,12,1
MN,763,56,12,14
MN,1879,31,12,26
MN,2091,36,12,20
MN,1140,30,12,11
MN,850,39,12,22
MN,633,58,12,22
MN,908,27,12,17
MN,1437,30,12,12
MN,886,51,12,22
MN,1009,29,12,25
MN,1534,22,12,17
MN,692,7501,12,12
MN,838,7501,12,25
MN,760,39,12,18
MN,1554,23,12,27
MN,906,33,12,27
MN,781,10,12,19
MN,1497,34,12,16
MN,1494,1,12,29
MN,1141,7502,12,15
MN,1304,45,12,21
MN,398,29,12,23
MN,1168,21,12,24
MN,2060,29,12,26
MN,575,11,12,21
MN,1011,52,12,21
MN,1602,69,12,13
MN,1977,36,12,19
MN,1583,15,12,23
MN,1081,7503,12,17
MN,1241,11,12,29
MN,556,44,12,23
MN,1301,1,12,25
MN,1033,29,12,20
MN,1406,21,12,29
MN,1171,7505,12,27
MN,767,7503,12,6
MN,1456,1,12,25
MN,1571,22,12,17
MN,1439,49,12,28
MN,1407,33,12,26
MN,876,6,12,19
MN,1048,20,12,33
MN,1873,10,7,59
MN,310,20,7,50
MN,397,38,7,59
MN,1819,40,7,48
MN,1280,54,7,48
MN,859,39,8,1
MN,1417,45,8,4
MN,1015,10,8,13
MN,1411,33,8,13
MN,1396,33,8,12
MN,1507,41,8,11
MN,1166,35,8,16
MN,821,7503,7,56
MN,665,20,8,8
MN,962,1,8,14
MN,1874,4,11,31
MN,871,1,11,32
MN,529,15,11,33
MN,209,15,11,31
MN,1387,14,11,36
MN,1561,1,11,33
MN,1480,1,11,30
MN,1560,1,12,23
MN,1016,36,12,16
MN,1234,64,12,24
MN,1520,1,12,25
MN,781,2,11,59
MN,126,27,12,24
MN,443,7503,12,27
MN,619,5,12,16
MN,1303,46,12,20
MN,1013,57,12,24
MN,969,5,12,25
MN,1273,33,12,29
MN,912,1,12,28
MN,553,33,12,8
MN,1373,50,12,17
MN,1750,31,12,25
MN,1439,23,12,15
MN,708,65,12,21
MN,1321,47,12,30
MN,612,7501,12,25
MN,897,40,12,27
MN,1567,28,12,28
MN,944,7502,12,28
MN,1148,61,12,24
MN,1446,137,12,15
MN,797,83,8,15
MN,2002,33,8,8
MN,832,80,7,55
MN,1,10,8,6
MN,2087,29,8,0
MN,1020,49,8,11
MN,999,12,8,17
MN,1870,4,8,7
MN,262,25,8,4
MN,1206,7501,8,3
MN,1138,7502,8,17
MN,719,1,8,8
MN,2139,1,8,5
MN,1004,20,8,2
MN,548,70,8,11
MN,1832,7502,8,12
MN,1269,9,8,17
MN,1628,58,8,18
MN,404,28,8,17
MN,880,7503,8,19
MN,1400,4,12,19
MN,1243,42,12,20
MN,1243,55,12,5
MN,695,40,11,27
MN,1017,29,11,39
MN,1461,21,11,28
MN,874,23,11,37
MN,1559,19,11,31
MN,439,2,11,30
MN,1010,7505,11,37
MN,1143,64,11,29
MN,738,51,11,30
MN,1568,21,11,35
MN,1391,1,11,19
MN,818,2,11,37
MN,407,29,11,22
MN,491,7503,11,27
MN,1231,26,11,32
MN,1144,33,11,31
MN,1296,7501,11,27
MN,394,1,11,36
MN,398,1,11,29
MN,895,31,11,23
MN,573,6,11,37
MN,1567,21,11,33
MN,1184,10,11,38
MN,1373,7506,11,29
MN,872,35,7,59
MN,1554,49,7,57
MN,771,74,8,4
MN,1150,34,7,42
MN,1007,5,7,59
MN,1267,1,7,50
MN,1819,15,7,59
MN,1038,45,7,54
MN,543,42,8,3
MN,439,30,8,12
MN,861,10,8,9
MN,734,66,8,10
MN,705,1,8,8
MN,1196,29,8,7
MN,637,66,8,15
MN,1528,1,8,9
MN,1328,20,8,11
MN,776,4,7,59
MN,1020,7502,8,12
MN,1,10,7,41
MN,410,69,8,5
MN,994,7504,8,13
MN,1231,55,8,17
MN,1519,20,8,10
MN,1227,6,8,11
MN,1819,40,7,58
MN,1530,22,8,14
MN,1532,22,8,8
MN,16,7506,8,5
MN,1236,10,8,5
MN,1013,7501,8,4
MN,1602,69,8,17
MN,1560,25,8,16
MN,1445,30,8,14
MN,1318,30,8,17
MN,868,72,8,16
MN,920,32,8,18
MN,391,6,8,18
MN,1230,29,8,11
MN,491,7503,8,18
MN,1055,61,8,17
MN,856,9,8,25
MN,558,36,8,34
MN,759,1,8,20
MN,811,7501,8,31
MN,1305,33,12,23
MN,1389,17,12,26
MN,1548,49,12,27
MN,1008,7502,12,26
MN,1243,1,12,3
MN,580,22,12,24
MN,437,25,12,26
MN,1081,7503,12,28
MN,1277,27,12,29
MN,499,18,12,28
MN,1867,74,12,23
MN,1421,21,12,23
MN,262,25,12,26
MN,1860,61,12,16
MN,695,23,12,31
MN,1151,7501,12,15
MN,757,31,11,51
MN,1273,33,12,26
MN,936,37,12,29
MN,1144,33,12,22
MN,1239,44,12,29
MN,922,27,8,11
MN,353,39,12,10
MN,1147,33,12,15
MN,1501,4,12,19
MN,1524,56,12,28
MN,1412,7502,12,32
MN,1163,7503,12,25
MN,1128,7503,12,33
MN,1142,32,12,26
MN,1132,22,12,25
MN,557,30,12,24
MN,906,55,12,25
MN,881,45,12,25
MN,714,63,12,24
MN,1493,69,12,22
MN,1152,7501,12,24
MN,1005,29,12,21
MN,385,1,12,26
MN,1233,11,12,31
MN,499,17,12,22
MN,1492,69,11,37
MN,1461,21,11,29
MN,1350,29,11,38
MN,1891,54,11,40
MN,436,34,11,36
MN,801,30,8,18
MN,1837,29,8,18
MN,384,7503,8,14
MN,1025,7501,8,16
MN,865,32,8,19
MN,1243,36,8,19
MN,1287,52,8,18
MN,1515,33,8,23
MN,860,64,8,11
MN,789,78,8,27
MN,1183,29,8,22
MN,1433,127,8,19
MN,1258,1,8,19
MN,645,11,8,27
MN,1107,5,8,32
MN,1873,36,8,8
MN,1066,32,8,30
MN,1394,13,8,27
MN,1629,150,8,29
MN,1447,30,8,27
MN,1896,72,12,23
MN,1495,132,12,21
MN,1137,36,12,26
MN,1045,29,12,26
MN,1118,1,12,20
MN,1280,1,12,22
MN,1448,30,12,17
MN,811,31,12,29
MN,890,45,12,30
MN,1457,47,12,27
MN,781,2,12,12
MN,565,21,12,26
MN,1019,7502,11,58
MN,607,43,12,25
MN,1236,44,12,22
MN,1139,14,12,22
MN,610,9,11,37
MN,1053,4,11,40
MN,1066,32,11,33
MN,1070,7501,11,38
MN,1514,56,11,42
MN,816,75,11,31
MN,464,6,11,40
MN,1405,33,11,41
MN,241,13,11,40
MN,927,32,11,38
MN,1514,16,7,55
MN,840,3,7,42
MN,1419,7503,7,45
MN,1158,7502,8,0
MN,1348,23,7,40
MN,565,21,7,58
MN,1342,7501,7,49
MN,1056,61,8,7
MN,1373,50,7,52
MN,896,15,7,57
MN,1828,7505,8,1
MN,316,200,7,52
MN,1243,10,7,56
MN,860,65,8,9
MN,51,1,8,5
MN,1137,36,8,9
MN,392,37,8,14
MN,591,54,8,14
MN,1583,1,7,59
MN,410,64,8,14
MN,1227,29,8,13
MN,1418,21,12,17
MN,606,61,12,23
MN,818,41,12,21
MN,1016,36,12,20
MN,1004,20,12,17
MN,645,7501,12,20
MN,1456,26,12,25
MN,797,83,12,24
MN,819,7505,12,22
MN,1531,22,12,21
MN,1035,29,12,26
MN,1395,56,12,17
MN,857,7502,12,24
MN,1131,7501,12,5
MN,824,7501,12,25
MN,1665,23,12,30
MN,722,37,12,32
MN,781,2,12,18
MN,1144,9,12,25
MN,758,1,12,26
MN,1263,71,12,26
MN,1498,14,12,27
MN,160,21,12,20
MN,591,22,12,30
MN,420,7501,12,32
MN,865,40,7,57
MN,865,18,7,55
MN,1460,47,7,57
MN,27,9,7,47
MN,1125,1,7,52
MN,900,56,7,57
MN,1072,137,8,4
MN,233,4,8,0
MN,1252,16,7,54
MN,1895,16,7,53
MN,798,7502,8,1
MN,1048,63,8,0
MN,789,36,8,1
MN,410,64,7,46
MN,1127,29,8,8
MN,631,140,7,57
MN,545,59,7,55
MN,196,17,8,0
MN,796,7504,8,3
MN,1537,7501,8,11
MN,1247,29,8,10
MN,164,45,11,31
MN,299,18,11,42
MN,885,50,11,36
MN,883,18,11,41
MN,924,3,11,43
MN,1271,71,11,42
MN,316,200,11,36
MN,695,35,11,41
MN,1386,1,11,44
MN,1583,4,11,45
MN,780,36,11,38
MN,935,7501,11,45
MN,802,7503,11,44
MN,1542,53,11,28
MN,1293,16,11,36
MN,1271,41,11,45
MN,146,27,8,5
MN,55,14,8,3
MN,837,89,8,12
MN,1411,33,8,9
MN,1483,1,12,27
MN,1298,40,12,16
MN,996,29,12,22
MN,1293,26,12,13
MN,1585,51,12,26
MN,1373,50,12,9
MN,1090,1,11,26
MN,588,63,11,40
MN,1227,6,11,40
MN,1426,21,11,43
MN,429,35,11,30
MN,1681,24,10,41
MN,821,27,11,35
MN,1041,29,11,37
MN,1318,29,11,38
MN,16,7512,11,29
MN,146,27,11,35
MN,1083,29,11,38
MN,1577,49,11,37
MN,1221,29,11,31
MN,1473,47,11,39
MN,544,76,11,44
MN,605,1,11,27
MN,212,70,11,28
MN,833,1,11,36
MN,816,1,12,28
MN,883,28,11,36
MN,1888,7503,11,43
MN,1307,14,11,23
MN,1,10,11,28
MN,1140,46,11,38
MN,770,75,11,35
MN,1105,36,11,33
MN,576,9,11,22
MN,1944,30,11,32
MN,1433,127,11,27
MN,831,26,11,29
MN,1441,30,11,25
MN,1306,23,11,32
MN,441,12,11,34
MN,823,79,11,35
MN,1521,33,11,30
MN,1470,47,11,34
MN,888,42,11,30
MN,235,29,11,32
MN,1583,25,11,37
MN,904,29,11,32
MN,573,68,11,35
MN,1310,14,12,19
MN,1449,24,12,25
MN,1409,1,12,21
MN,830,53,12,17
MN,882,50,12,20
MN,434,36,12,21
MN,573,5,12,24
MN,879,59,12,17
MN,573,62,12,25
MN,1544,19,12,18
MN,882,50,12,26
MN,1505,33,12,19
MN,1931,1,12,21
MN,1157,1,12,25
MN,880,7503,12,18
MN,901,58,12,21
MN,1534,25,12,19
MN,939,34,12,30
MN,561,7502,12,20
MN,809,4,12,22
MN,815,26,12,18
MN,1677,49,12,21
MN,1522,37,12,14
MN,559,9,11,41
MN,1498,1,11,34
MN,1571,1,11,37
MN,412,61,11,36
MN,281,7501,11,25
MN,1257,1,11,41
MN,728,50,11,31
MN,1522,35,11,41
MN,1819,40,11,26
MN,241,10,11,24
MN,1235,10,11,44
MN,386,53,8,0
MN,1171,63,7,59
MN,2015,5,7,56
MN,1463,21,7,57
MN,920,33,8,10
MN,367,100,8,5
MN,1373,50,8,16
MN,16,7516,8,8
MN,1952,1,8,7
MN,784,10,8,12
MN,1288,3,8,11
MN,815,1,7,51
MN,16,160,8,13
MN,922,70,8,3
MN,871,82,8,10
MN,944,15,8,13
MN,886,7502,8,12
MN,1581,49,8,9
MN,1376,69,11,34
MN,894,49,11,35
MN,1567,47,11,21
MN,1261,36,11,36
MN,1492,36,11,35
MN,731,44,11,22
MN,1335,37,11,37
MN,13,1,11,37
MN,871,7,11,31
MN,1032,29,11,16
MN,1500,33,11,37
MN,471,19,11,31
MN,441,7501,11,38
MN,1339,1,11,35
MN,545,53,11,20
MN,1128,29,11,19
MN,1171,7504,12,28
MN,1238,10,12,22
MN,1067,12,12,28
MN,1228,8,11,33
MN,858,14,11,42
MN,1246,29,11,35
MN,137,1,11,36
MN,1499,20,11,42
MN,1007,29,11,33
MN,1243,55,11,33
MN,925,1,11,32
MN,551,1,11,42
MN,1504,65,11,27
MN,1009,29,11,42
MN,705,1,11,36
MN,1,101,11,32
MN,1893,50,11,43
MN,1373,7506,11,32
MN,1273,44,11,39
MN,1447,23,11,35
MN,299,18,11,36
MN,565,21,11,43
MN,212,7501,11,37
MN,1351,1,11,34
MN,1474,31,11,48
MN,906,28,11,27
MN,1227,29,11,35
MN,1471,26,11,34
MN,16,120,11,16
MN,1033,64,11,37
MN,848,12,11,28
MN,1509,39,11,43
MN,1893,43,11,25
MN,1179,7501,11,36
MN,894,26,11,35
MN,1367,26,11,38
MN,1055,61,11,32
MN,16,120,11,28
MN,144,32,11,43
MN,1430,7501,11,32
MN,1238,52,11,42
MN,188,7503,11,36
MN,547,30,11,32
MN,828,40,11,42
MN,1373,20,11,15
MN,1680,1,8,3
MN,1024,29,8,23
MN,231,2,8,10
MN,1482,1,8,15
MN,1280,1,8,11
MN,1032,63,8,17
MN,1672,17,8,18
MN,1203,1,8,11
MN,1018,6,8,11
MN,831,1,8,17
MN,134,7501,8,15
MN,1680,1,8,15
MN,407,34,8,11
MN,1027,7504,8,16
MN,802,6,8,14
MN,1411,7501,8,19
MN,809,45,8,17
MN,828,53,8,15
MN,1065,132,8,30
MN,1143,31,8,29
MN,1373,50,8,16
MN,1331,28,8,10
MN,877,89,8,28
MN,1508,40,12,22
MN,179,32,12,6
MN,1289,14,12,23
MN,846,24,12,25
MN,1185,75,12,26
MN,770,4,12,25
MN,904,29,12,27
MN,50,1,12,0
MN,1377,40,12,25
MN,1053,12,12,18
MN,1500,33,12,24
MN,384,18,12,30
MN,1312,15,12,30
MN,784,1,12,28
MN,829,72,12,23
MN,1090,10,12,24
MN,437,134,12,30
MN,1293,16,11,41
MN,1414,45,12,32
MN,1280,1,12,26
MN,1832,36,12,31
MN,1894,47,12,12
MN,1373,50,12,24
MN,879,23,12,34
MN,583,1,11,37
MN,876,7502,11,35
MN,1231,55,11,40
MN,1195,29,11,38
MN,1053,29,11,40
MN,1374,14,11,31
MN,1124,27,11,39
MN,1365,20,11,34
MN,1007,61,11,33
MN,1413,34,11,46
MN,1363,49,11,27
MN,792,39,11,40
MN,1303,14,11,42
MN,1056,29,11,42
MN,1286,43,11,35
MN,802,26,11,38
MN,772,72,11,40
MN,1410,33,11,41
MN,904,29,11,37
MN,646,43,11,41
MN,1430,1,11,46
MN,1547,23,8,18
MN,833,11,8,9
MN,1389,36,11,38
MN,576,10,11,36
MN,1744,13,11,31
MN,1287,14,11,31
MN,452,1,11,29
MN,767,1,11,34
MN,1341,1,11,31
MN,1023,64,11,22
MN,1523,171,11,33
MN,1276,33,11,27
MN,431,25,11,23
MN,499,7503,11,13
MN,1131,7501,11,33
MN,1050,61,11,33
MN,487,5,11,37
MN,1147,64,11,39
MN,810,40,11,37
MN,1455,5,11,41
MN,1453,7501,11,33
MN,914,61,11,36
MN,577,12,11,24
MN,1126,29,11,35
MN,1171,71,11,44
MN,1014,1,11,35
MN,19,8,11,39
MN,288,36,11,34
MN,1034,32,11,30
MN,1276,33,11,45
MN,736,31,11,43
MN,803,35,11,38
MN,1063,7502,11,36
MN,1269,1,11,43
MN,39,40,11,31
MN,879,44,11,38
MN,1242,10,11,35
MN,609,45,11,43
MN,789,78,11,34
MN,1058,36,11,20
MN,1373,50,11,33
MN,1036,29,11,33
MN,1490,36,11,36
MN,778,36,11,46
MN,22,13,11,36
MN,744,36,11,40
MN,1143,45,12,11
MN,1274,7504,12,17
MN,1560,1,12,30
MN,955,1,12,24
MN,412,73,12,23
MN,1212,7501,12,32
MN,1184,77,12,26
MN,915,27,12,20
MN,1378,70,12,26
MN,1490,30,8,7
MN,1199,36,8,15
MN,1186,33,8,14
MN,1002,1,7,47
MN,1025,19,8,9
MN,73,10,8,2
MN,1872,19,8,18
MN,1376,51,7,53
MN,896,23,8,10
MN,410,52,8,14
MN,1843,34,8,15
MN,1274,11,8,13
MN,230,1,8,1
MN,399,37,8,10
MN,810,40,8,20
MN,1213,35,8,15
MN,1131,7501,8,13
MN,304,1,8,5
MN,1833,7507,8,14
MN,832,62,8,10
MN,1006,7502,8,11
MN,790,7502,7,58
MN,1535,21,8,5
MN,137,1,8,9
MN,1511,33,8,16
MN,1472,29,8,8
MN,871,82,8,14
MN,626,27,7,54
MN,1502,1,11,40
MN,356,100,11,39
MN,1243,55,11,42
MN,1332,47,11,39
MN,1229,36,11,44
MN,152,25,11,38
MN,1535,22,11,43
MN,1513,56,11,30
MN,1276,33,11,29
MN,1629,159,11,40
MN,1345,3,10,54
MN,795,1,8,14
MN,1303,7502,8,11
MN,1549,18,8,6
MN,316,200,8,2
MN,1272,1,8,18
MN,858,17,8,4
MN,1054,61,8,3
MN,1415,21,8,13
MN,565,15,8,9
MN,1055,4,8,16
MN,407,6,8,16
MN,1238,61,8,15
MN,777,37,8,7
MN,1450,23,8,4
MN,783,70,8,15
MN,846,19,8,12
MN,834,11,8,12
MN,1313,17,8,8
MN,1472,48,8,10
MN,896,1,8,19
MN,1138,36,8,12
MN,972,1,8,11
MN,1167,7501,8,27
MN,1510,156,11,41
MN,1216,7501,11,43
MN,545,59,11,39
MN,1520,16,12,21
MN,1028,56,12,11
MN,1499,32,12,20
MN,1329,28,12,29
MN,1513,16,12,25
MN,1131,7501,12,20
MN,1053,31,12,29
MN,714,7501,12,22
MN,412,21,12,26
MN,463,33,12,31
MN,1034,37,12,26
MN,1395,17,12,30
MN,1032,162,12,19
MN,609,7,12,29
MN,522,43,12,27
MN,1223,7501,12,28
MN,709,1,12,21
MN,1302,22,12,19
MN,1381,35,12,22
MN,1819,40,12,10
MN,1744,13,12,0
MN,1514,16,12,17
MN,851,28,12,29
MN,709,1,12,24
MN,525,57,12,27
MN,1007,49,12,30
MN,436,34,12,28
MN,1373,7507,11,32
MN,1508,107,11,31
MN,1676,1,11,21
MN,1303,7502,11,34
MN,1274,6,11,39
MN,783,1,11,30
MN,797,1,11,34
MN,834,1,11,39
MN,227,63,11,29
MN,95,27,11,35
MN,848,7505,11,36
MN,1508,16,11,40
MN,567,19,11,37
MN,1422,21,11,29
MN,850,7503,11,43
MN,1129,29,11,37
MN,1896,72,11,24
MN,753,78,8,3
MN,799,21,8,7
MN,1270,1,8,11
MN,1473,7502,8,17
MN,1139,14,8,20
MN,830,27,8,16
MN,316,200,8,11
